Age [ka BP]  ADM [x10^22 Am^2]
82.95	6.56406
82.90	6.62820
82.85	6.70682
82.80	6.79708
82.75	6.89561
82.70	6.99906
82.65	7.10458
82.60	7.21009
82.55	7.31406
82.50	7.41440
82.45	7.51009
82.40	7.59854
82.35	7.67820
82.30	7.74673
82.25	7.80311
82.20	7.84759
82.15	7.88096
82.10	7.90372
82.05	7.91716
82.00	7.92156
81.95	7.91742
81.90	7.90527
81.85	7.88561
81.80	7.85949
81.75	7.82768
81.70	7.79070
81.65	7.74984
81.60	7.70458
81.55	7.65466
81.50	7.60009
81.45	7.54113
81.40	7.48035
81.35	7.42009
81.30	7.36397
81.25	7.31406
81.20	7.27139
81.15	7.23699
81.10	7.21139
81.05	7.19432
81.00	7.18320
80.95	7.17544
80.90	7.16742
80.85	7.15656
80.80	7.14027
80.75	7.11751
80.70	7.08596
80.65	7.04483
80.60	6.99544
80.55	6.94087
80.50	6.88294
80.45	6.82475
80.40	6.76940
80.35	6.72027
80.30	6.68121
80.25	6.65483
80.20	6.64216
80.15	6.64294
80.10	6.65742
80.05	6.68535
80.00	6.72492
79.95	6.77483
79.90	6.83277
79.85	6.89742
79.80	6.96777
79.75	7.04380
79.70	7.12501
79.65	7.20984
79.60	7.29415
79.55	7.37328
79.50	7.44234
79.45	7.49665
79.40	7.53621
79.35	7.56078
79.30	7.57087
79.25	7.56699
79.20	7.55354
79.15	7.53570
79.10	7.51785
79.05	7.50415
79.00	7.49302
78.95	7.48165
78.90	7.46742
78.85	7.44802
78.80	7.42397
78.75	7.39578
78.70	7.36449
78.65	7.33139
78.60	7.29828
78.55	7.26751
78.50	7.24190
78.45	7.22328
78.40	7.21242
78.35	7.21009
78.30	7.21708
78.25	7.23363
78.20	7.25897
78.15	7.29156
78.10	7.33035
78.05	7.37406
78.00	7.41932
77.95	7.46225
77.90	7.49975
77.85	7.52820
77.80	7.54785
77.75	7.55846
77.70	7.56053
77.65	7.55432
77.60	7.54035
77.55	7.51966
77.50	7.49251
77.45	7.45966
77.40	7.41958
77.35	7.37070
77.30	7.31121
77.25	7.24035
77.20	7.16018
77.15	7.07406
77.10	6.98458
77.05	6.89458
77.00	6.80483
76.95	6.71639
76.90	6.62949
76.85	6.54518
76.80	6.46656
76.75	6.39699
76.70	6.33983
76.65	6.29794
76.60	6.27337
76.55	6.26716
76.50	6.28164
76.45	6.31682
76.40	6.37009
76.35	6.43837
76.30	6.51802
76.25	6.60544
76.20	6.69647
76.15	6.78699
76.10	6.87285
76.05	6.95018
76.00	7.01768
75.95	7.07458
75.90	7.11983
75.85	7.15294
75.80	7.17492
75.75	7.18682
75.70	7.18940
75.65	7.18397
75.60	7.17104
75.55	7.15139
75.50	7.12578
75.45	7.09501
75.40	7.05854
75.35	7.01665
75.30	6.96906
75.25	6.91578
75.20	6.85733
75.15	6.79371
75.10	6.72544
75.05	6.65380
75.00	6.58113
74.95	6.51052
74.90	6.44535
74.85	6.38871
74.80	6.34320
74.75	6.31139
74.70	6.29613
74.65	6.29949
74.60	6.32199
74.55	6.36363
74.50	6.42414
74.45	6.50354
74.40	6.59794
74.35	6.70397
74.30	6.81777
74.25	6.93492
74.20	7.05052
74.15	7.15811
74.10	7.25225
74.05	7.32802
74.00	7.38570
73.95	7.42656
73.90	7.45216
73.85	7.46380
73.80	7.46173
73.75	7.44699
73.70	7.42009
73.65	7.38182
73.60	7.33346
73.55	7.27682
73.50	7.21346
73.45	7.14570
73.40	7.07561
73.35	7.00656
73.30	6.94113
73.25	6.88216
73.20	6.82966
73.15	6.78440
73.10	6.74613
73.05	6.71535
73.00	6.69052
72.95	6.67035
72.90	6.65277
72.85	6.63751
72.80	6.62613
72.75	6.62147
72.70	6.62561
72.65	6.64061
72.60	6.66518
72.55	6.69647
72.50	6.73268
72.45	6.77121
72.40	6.80871
72.35	6.84130
72.30	6.86561
72.25	6.87828
72.20	6.87880
72.15	6.86665
72.10	6.84156
72.05	6.80406
72.00	6.75570
71.95	6.69958
71.90	6.63802
71.85	6.57389
71.80	6.51104
71.75	6.45389
71.70	6.40630
71.65	6.37190
71.60	6.35147
71.55	6.34501
71.50	6.35251
71.45	6.37294
71.40	6.40242
71.35	6.43501
71.30	6.46552
71.25	6.49009
71.20	6.51001
71.15	6.52837
71.10	6.54777
71.05	6.57078
71.00	6.59975
70.95	6.63647
70.90	6.68328
70.85	6.74096
70.80	6.80664
70.75	6.87673
70.70	6.94785
70.65	7.01587
70.60	7.07794
70.55	7.13096
70.50	7.17182
70.45	7.19846
70.40	7.21190
70.35	7.21371
70.30	7.20570
70.25	7.18966
70.20	7.16794
70.15	7.14311
70.10	7.11699
70.05	7.09190
70.00	7.06604
69.95	7.03785
69.90	7.00578
69.85	6.96777
69.80	6.92432
69.75	6.87518
69.70	6.82061
69.65	6.76113
69.60	6.69802
69.55	6.63233
69.50	6.56535
69.45	6.49889
69.40	6.43449
69.35	6.37449
69.30	6.32070
69.25	6.27518
69.20	6.23871
69.15	6.21130
69.10	6.19371
69.05	6.18595
69.00	6.18828
68.95	6.20095
68.90	6.22320
68.85	6.25527
68.80	6.29509
68.75	6.34113
68.70	6.39130
68.65	6.44328
68.60	6.49371
68.55	6.53871
68.50	6.57466
68.45	6.59846
68.40	6.60880
68.35	6.60544
68.30	6.58811
68.25	6.55630
68.20	6.51156
68.15	6.45518
68.10	6.38871
68.05	6.31423
68.00	6.23639
67.95	6.16035
67.90	6.09078
67.85	6.03208
67.80	5.98630
67.75	5.95423
67.70	5.93664
67.65	5.93406
67.60	5.94414
67.55	5.96458
67.50	5.99199
67.45	6.02432
67.40	6.05897
67.35	6.09389
67.30	6.12725
67.25	6.15673
67.20	6.17975
67.15	6.19345
67.10	6.19578
67.05	6.18440
67.00	6.16164
66.95	6.12958
66.90	6.09078
66.85	6.04811
66.80	6.00466
66.75	5.96406
66.70	5.92966
66.65	5.90406
66.60	5.88725
66.55	5.87845
66.50	5.87742
66.45	5.88285
66.40	5.89371
66.35	5.90768
66.30	5.92345
66.25	5.94001
66.20	5.95733
66.15	5.97673
66.10	5.99871
66.05	6.02432
66.00	6.05173
65.95	6.07914
65.90	6.10449
65.85	6.12595
65.80	6.14147
65.75	6.14897
65.70	6.14690
65.65	6.13345
65.60	6.10966
65.55	6.07733
65.50	6.03776
65.45	5.99251
65.40	5.94337
65.35	5.89190
65.30	5.83889
65.25	5.78613
65.20	5.73285
65.15	5.67880
65.10	5.62320
65.05	5.56578
65.00	5.50837
64.95	5.45328
64.90	5.40285
64.85	5.35914
64.80	5.32242
64.75	5.29216
64.70	5.26888
64.65	5.25207
64.60	5.24095
64.55	5.23449
64.50	5.23190
64.45	5.23242
64.40	5.23423
64.35	5.23630
64.30	5.23707
64.25	5.23501
64.20	5.22802
64.15	5.21380
64.10	5.19001
64.05	5.15587
64.00	5.11397
63.95	5.06768
63.90	5.02113
63.85	4.97716
63.80	4.93759
63.75	4.90345
63.70	4.87578
63.65	4.85535
63.60	4.84164
63.55	4.83363
63.50	4.83026
63.45	4.83104
63.40	4.83776
63.35	4.85276
63.30	4.87811
63.25	4.91561
63.20	4.96423
63.15	5.02190
63.10	5.08707
63.05	5.15768
63.00	5.23087
62.95	5.30354
62.90	5.37233
62.85	5.43492
62.80	5.48949
62.75	5.53578
62.70	5.57251
62.65	5.59966
62.60	5.61725
62.55	5.62604
62.50	5.62682
62.45	5.62009
62.40	5.60457
62.35	5.57923
62.30	5.54251
62.25	5.49363
62.20	5.43414
62.15	5.36587
62.10	5.29113
62.05	5.21121
62.00	5.12871
61.95	5.04544
61.90	4.96319
61.85	4.88432
61.80	4.81061
61.75	4.74414
61.70	4.68673
61.65	4.64018
61.60	4.60449
61.55	4.58018
61.50	4.56699
61.45	4.56518
61.40	4.57423
61.35	4.59440
61.30	4.62492
61.25	4.66578
61.20	4.71647
61.15	4.77699
61.10	4.84656
61.05	4.92492
61.00	5.00897
60.95	5.09638
60.90	5.18380
60.85	5.26914
60.80	5.34983
60.75	5.42432
60.70	5.49026
60.65	5.54664
60.60	5.59294
60.55	5.62914
60.50	5.65526
60.45	5.67233
60.40	5.68268
60.35	5.68940
60.30	5.69587
60.25	5.70518
60.20	5.72018
60.15	5.74371
60.10	5.77914
60.05	5.82828
60.00	5.88983
59.95	5.96199
59.90	6.04268
59.85	6.13009
59.80	6.22139
59.75	6.31449
59.70	6.40630
59.65	6.49475
59.60	6.57492
59.55	6.64294
59.50	6.69363
59.45	6.72363
59.40	6.73164
59.35	6.71690
59.30	6.67889
59.25	6.61837
59.20	6.54130
59.15	6.45570
59.10	6.36880
59.05	6.28759
59.00	6.21492
58.95	6.15311
58.90	6.10449
58.85	6.07087
58.80	6.04992
58.75	6.03983
58.70	6.03802
58.65	6.04242
58.60	6.05147
58.55	6.06440
58.50	6.07966
58.45	6.09673
58.40	6.11458
58.35	6.13242
58.30	6.14975
58.25	6.16630
58.20	6.18363
58.15	6.20432
58.10	6.23044
58.05	6.26380
58.00	6.30389
57.95	6.35070
57.90	6.40345
57.85	6.46035
57.80	6.51699
57.75	6.56768
57.70	6.60673
57.65	6.62975
57.60	6.63673
57.55	6.62871
57.50	6.60699
57.45	6.57311
57.40	6.53070
57.35	6.48363
57.30	6.43630
57.25	6.39233
57.20	6.35509
57.15	6.32768
57.10	6.31268
57.05	6.31345
57.00	6.33078
56.95	6.36647
56.90	6.42130
56.85	6.49578
56.80	6.58682
56.75	6.69078
56.70	6.80380
56.65	6.92199
56.60	7.04044
56.55	7.15397
56.50	7.25768
56.45	7.34716
56.40	7.42190
56.35	7.48139
56.30	7.52613
56.25	7.55639
56.20	7.57527
56.15	7.58639
56.10	7.59363
56.05	7.59984
56.00	7.60578
55.95	7.61199
55.90	7.61871
55.85	7.62596
55.80	7.63397
55.75	7.64277
55.70	7.65285
55.65	7.66397
55.60	7.67716
55.55	7.69320
55.50	7.71363
55.45	7.73820
55.40	7.76690
55.35	7.79846
55.30	7.83156
55.25	7.86544
55.20	7.89828
55.15	7.92828
55.10	7.95415
55.05	7.97484
55.00	7.99397
54.95	8.01699
54.90	8.04777
54.85	8.09044
54.80	8.14423
54.75	8.20708
54.70	8.27716
54.65	8.35242
54.60	8.43053
54.55	8.50863
54.50	8.58415
54.45	8.65501
54.40	8.71966
54.35	8.77734
54.30	8.82647
54.25	8.86656
54.20	8.89708
54.15	8.91777
54.10	8.92837
54.05	8.92966
54.00	8.92423
53.95	8.91570
53.90	8.90794
53.85	8.90354
53.80	8.90147
53.75	8.90018
53.70	8.89785
53.65	8.89320
53.60	8.88751
53.55	8.88285
53.50	8.88079
53.45	8.88337
53.40	8.89268
53.35	8.91079
53.30	8.93923
53.25	8.97906
53.20	9.02535
53.15	9.07139
53.10	9.11070
53.05	9.13760
53.00	9.14794
52.95	9.13760
52.90	9.10346
52.85	9.04346
52.80	8.96380
52.75	8.87225
52.70	8.77682
52.65	8.68475
52.60	8.59889
52.55	8.52208
52.50	8.45613
52.45	8.40259
52.40	8.35941
52.35	8.32346
52.30	8.29165
52.25	8.26139
52.20	8.23216
52.15	8.20320
52.10	8.17475
52.05	8.14656
52.00	8.11863
51.95	8.09173
51.90	8.06639
51.85	8.04311
51.80	8.02423
51.75	8.01156
51.70	8.00742
51.65	8.01363
51.60	8.03173
51.55	8.06277
51.50	8.10751
51.45	8.16647
51.40	8.23734
51.35	8.31622
51.30	8.40001
51.25	8.48535
51.20	8.56760
51.15	8.64260
51.10	8.70596
51.05	8.75432
51.00	8.78846
50.95	8.80992
50.90	8.82053
50.85	8.82156
50.80	8.81458
50.75	8.80087
50.70	8.78147
50.65	8.75691
50.60	8.72587
50.55	8.68630
50.50	8.63561
50.45	8.57303
50.40	8.50191
50.35	8.42716
50.30	8.35320
50.25	8.28389
50.20	8.22208
50.15	8.16958
50.10	8.12846
50.05	8.10001
50.00	8.08139
49.95	8.06897
49.90	8.05966
49.85	8.04984
49.80	8.03872
49.75	8.02527
49.70	8.00846
49.65	7.98803
49.60	7.96604
49.55	7.94432
49.50	7.92518
49.45	7.91070
49.40	7.90190
49.35	7.89984
49.30	7.90527
49.25	7.91897
49.20	7.94096
49.15	7.97173
49.10	8.01078
49.05	8.05811
49.00	8.11009
48.95	8.16311
48.90	8.21303
48.85	8.25622
48.80	8.28984
48.75	8.31130
48.70	8.31803
48.65	8.30820
48.60	8.28337
48.55	8.24639
48.50	8.19958
48.45	8.14630
48.40	8.09147
48.35	8.04156
48.30	8.00225
48.25	7.97794
48.20	7.96734
48.15	7.96759
48.10	7.97587
48.05	7.98906
48.00	8.00432
47.95	8.01828
47.90	8.02759
47.85	8.02966
47.80	8.02449
47.75	8.01182
47.70	7.99268
47.65	7.96734
47.60	7.93940
47.55	7.91303
47.50	7.89208
47.45	7.87940
47.40	7.87449
47.35	7.87604
47.30	7.88225
47.25	7.89078
47.20	7.89699
47.15	7.89466
47.10	7.87863
47.05	7.84320
47.00	7.78656
46.95	7.70690
46.90	7.60216
46.85	7.47259
46.80	7.32415
46.75	7.16509
46.70	7.00320
46.65	6.84544
46.60	6.69673
46.55	6.56173
46.50	6.44458
46.45	6.34863
46.40	6.27311
46.35	6.21699
46.30	6.17820
46.25	6.15570
46.20	6.14716
46.15	6.15078
46.10	6.16423
46.05	6.18595
46.00	6.21595
45.95	6.25371
45.90	6.29923
45.85	6.35277
45.80	6.41432
45.75	6.48363
45.70	6.56147
45.65	6.64682
45.60	6.73552
45.55	6.82268
45.50	6.90363
45.45	6.97397
45.40	7.03113
45.35	7.07380
45.30	7.09966
45.25	7.10846
45.20	7.10328
45.15	7.08802
45.10	7.06759
45.05	7.04561
45.00	7.02544
44.95	7.00992
44.90	7.00242
44.85	7.00423
44.80	7.01302
44.75	7.02440
44.70	7.03423
44.65	7.03889
44.60	7.03475
44.55	7.01923
44.50	6.98871
44.45	6.94139
44.40	6.88061
44.35	6.81052
44.30	6.73527
44.25	6.65897
44.20	6.58449
44.15	6.51466
44.10	6.45233
44.05	6.39958
44.00	6.35613
43.95	6.32147
43.90	6.29483
43.85	6.27466
43.80	6.25785
43.75	6.24104
43.70	6.22061
43.65	6.19294
43.60	6.15673
43.55	6.11018
43.50	6.05199
43.45	5.98113
43.40	5.89733
43.35	5.80087
43.30	5.69173
43.25	5.57070
43.20	5.44164
43.15	5.30897
43.10	5.17656
43.05	5.04880
43.00	4.92776
42.95	4.81604
42.90	4.71518
42.85	4.62699
42.80	4.55147
42.75	4.48759
42.70	4.43483
42.65	4.39268
42.60	4.35983
42.55	4.33449
42.50	4.31561
42.45	4.30216
42.40	4.29414
42.35	4.29259
42.30	4.29854
42.25	4.31199
42.20	4.33061
42.15	4.35233
42.10	4.37431
42.05	4.39371
42.00	4.40535
41.95	4.40354
41.90	4.38337
41.85	4.34069
41.80	4.27578
41.75	4.19147
41.70	4.08957
41.65	3.97268
41.60	3.84337
41.55	3.70449
41.50	3.55862
41.45	3.40940
41.40	3.25966
41.35	3.11328
41.30	2.97337
41.25	2.84380
41.20	2.72793
41.15	2.62966
41.10	2.55261
41.05	2.49903
41.00	2.46556
40.95	2.44751
40.90	2.44011
40.85	2.44022
40.80	2.45072
40.75	2.47611
40.70	2.52088
40.65	2.58905
40.60	2.68345
40.55	2.80578
40.50	2.95888
40.45	3.14224
40.40	3.34733
40.35	3.56354
40.30	3.77975
40.25	3.98612
40.20	4.17673
40.15	4.34638
40.10	4.49018
40.05	4.60423
40.00	4.69138
39.95	4.75552
39.90	4.80052
39.85	4.83104
39.80	4.85380
39.75	4.87604
39.70	4.90552
39.65	4.94768
39.60	5.00276
39.55	5.06897
39.50	5.14526
39.45	5.22932
39.40	5.31544
39.35	5.39742
39.30	5.46932
39.25	5.52570
39.20	5.56578
39.15	5.58957
39.10	5.59707
39.05	5.58932
39.00	5.57044
38.95	5.54561
38.90	5.51949
38.85	5.49699
38.80	5.48095
38.75	5.47397
38.70	5.47914
38.65	5.49725
38.60	5.52363
38.55	5.55259
38.50	5.57794
38.45	5.59449
38.40	5.59940
38.35	5.59113
38.30	5.56733
38.25	5.52699
38.20	5.47320
38.15	5.40983
38.10	5.34001
38.05	5.26759
38.00	5.19259
37.95	5.11552
37.90	5.03613
37.85	4.95492
37.80	4.87371
37.75	4.79457
37.70	4.71983
37.65	4.65207
37.60	4.59569
37.55	4.55483
37.50	4.53440
37.45	4.53750
37.40	4.56440
37.35	4.61380
37.30	4.68466
37.25	4.77518
37.20	4.88225
37.15	5.00147
37.10	5.12897
37.05	5.26138
37.00	5.39457
36.95	5.52492
36.90	5.64880
36.85	5.76363
36.80	5.86914
36.75	5.96561
36.70	6.05432
36.65	6.13604
36.60	6.21259
36.55	6.28733
36.50	6.36208
36.45	6.43966
36.40	6.51983
36.35	6.60285
36.30	6.68820
36.25	6.77483
36.20	6.85708
36.15	6.92742
36.10	6.97915
36.05	7.00708
36.00	7.01225
35.95	6.99751
35.90	6.96596
35.85	6.92147
35.80	6.87130
35.75	6.82397
35.70	6.78802
35.65	6.76863
35.60	6.76164
35.55	6.75958
35.50	6.75518
35.45	6.74251
35.40	6.72130
35.35	6.69285
35.30	6.65846
35.25	6.61837
35.20	6.57285
35.15	6.52061
35.10	6.46139
35.05	6.39414
35.00	6.31914
34.95	6.23690
34.90	6.14742
34.85	6.05199
34.80	5.95578
34.75	5.86397
34.70	5.78225
34.65	5.71526
34.60	5.66380
34.55	5.62707
34.50	5.60509
34.45	5.59630
34.40	5.59811
34.35	5.60664
34.30	5.61802
34.25	5.63044
34.20	5.64673
34.15	5.67130
34.10	5.70828
34.05	5.76130
34.00	5.82880
33.95	5.90794
33.90	5.99639
33.85	6.09078
33.80	6.18466
33.75	6.27182
33.70	6.34527
33.65	6.39958
33.60	6.43397
33.55	6.44897
33.50	6.44535
33.45	6.42492
33.40	6.39414
33.35	6.36027
33.30	6.33104
33.25	6.31268
33.20	6.30699
33.15	6.31397
33.10	6.33389
33.05	6.36647
33.00	6.40708
32.95	6.45001
32.90	6.49035
32.85	6.52320
32.80	6.54777
32.75	6.56380
32.70	6.57156
32.65	6.57104
32.60	6.56483
32.55	6.55604
32.50	6.54751
32.45	6.54156
32.40	6.53949
32.35	6.54104
32.30	6.54699
32.25	6.55656
32.20	6.56639
32.15	6.57311
32.10	6.57259
32.05	6.56096
32.00	6.53742
31.95	6.50018
31.90	6.44845
31.85	6.38225
31.80	6.30337
31.75	6.21544
31.70	6.12182
31.65	6.02613
31.60	5.93561
31.55	5.85854
31.50	5.80320
31.45	5.77526
31.40	5.77397
31.35	5.79647
31.30	5.83940
31.25	5.89940
31.20	5.97208
31.15	6.05147
31.10	6.13268
31.05	6.21078
31.00	6.28242
30.95	6.34527
30.90	6.39647
30.85	6.43475
30.80	6.46294
30.75	6.48595
30.70	6.50846
30.65	6.53380
30.60	6.56432
30.55	6.60130
30.50	6.64630
30.45	6.69932
30.40	6.75751
30.35	6.81596
30.30	6.87078
30.25	6.91708
30.20	6.95018
30.15	6.96544
30.10	6.95742
30.05	6.92354
30.00	6.86690
29.95	6.79346
29.90	6.70863
29.85	6.61759
29.80	6.52578
29.75	6.43863
29.70	6.36130
29.65	6.29871
29.60	6.25113
29.55	6.21932
29.50	6.20302
29.45	6.20173
29.40	6.21311
29.35	6.23406
29.30	6.26095
29.25	6.29121
29.20	6.32225
29.15	6.35251
29.10	6.37940
29.05	6.40164
29.00	6.41845
28.95	6.42983
28.90	6.43578
28.85	6.43682
28.80	6.43527
28.75	6.43423
28.70	6.43682
28.65	6.44535
28.60	6.46190
28.55	6.48751
28.50	6.52320
28.45	6.56975
28.40	6.62509
28.35	6.68613
28.30	6.75052
28.25	6.81596
28.20	6.88346
28.15	6.95483
28.10	7.03216
28.05	7.11492
28.00	7.19639
27.95	7.26828
27.90	7.32156
27.85	7.35027
27.80	7.35673
27.75	7.34561
27.70	7.32182
27.65	7.28949
27.60	7.25121
27.55	7.20880
27.50	7.16406
27.45	7.11880
27.40	7.07251
27.35	7.02440
27.30	6.97423
27.25	6.92147
27.20	6.86665
27.15	6.81104
27.10	6.75596
27.05	6.70190
27.00	6.64708
26.95	6.58966
26.90	6.52759
26.85	6.45983
26.80	6.38923
26.75	6.32044
26.70	6.25708
26.65	6.20380
26.60	6.16371
26.55	6.14121
26.50	6.13914
26.45	6.16113
26.40	6.20587
26.35	6.27285
26.30	6.36027
26.25	6.46630
26.20	6.58449
26.15	6.70811
26.10	6.82966
26.05	6.94268
26.00	7.04225
25.95	7.12397
25.90	7.18320
25.85	7.21682
25.80	7.22742
25.75	7.21915
25.70	7.19561
25.65	7.16070
25.60	7.11544
25.55	7.06035
25.50	6.99596
25.45	6.92277
25.40	6.84337
25.35	6.75983
25.30	6.67449
25.25	6.59044
25.20	6.51492
25.15	6.45570
25.10	6.42052
25.05	6.41587
25.00	6.44328
24.95	6.50199
24.90	6.59225
24.85	6.71147
24.80	6.84854
24.75	6.99052
24.70	7.12371
24.65	7.23699
24.60	7.32492
24.55	7.38466
24.50	7.41234
24.45	7.40690
24.40	7.37432
24.35	7.32337
24.30	7.26182
24.25	7.19742
24.20	7.13483
24.15	7.07820
24.10	7.03190
24.05	6.99802
24.00	6.97449
23.95	6.95716
23.90	6.94165
23.85	6.92458
23.80	6.90233
23.75	6.87182
23.70	6.82966
23.65	6.77406
23.60	6.70863
23.55	6.63777
23.50	6.56664
23.45	6.49966
23.40	6.44302
23.35	6.40268
23.30	6.38406
23.25	6.39233
23.20	6.42518
23.15	6.48001
23.10	6.55371
23.05	6.64268
23.00	6.73940
22.95	6.83690
22.90	6.92742
22.85	7.00371
22.80	7.06242
22.75	7.10018
22.70	7.11415
22.65	7.10302
22.60	7.07406
22.55	7.03708
